time_ms,engineSpeed_rpm,vehicleSpeed_kph,throttlePosition_pct,tankLevel_pct,fuelRate_lph_equiv
70279,669.5,0,14.901960784313726,0.0,0.0
70294,669.5,0,14.901960784313726,0.0,0.0
70309,667.75,0,14.901960784313726,0.0,0.0
70324,669.5,0,14.901960784313726,0.0,0.0
70339,669.5,0,14.901960784313726,0.0,0.0
70354,673.25,0,14.901960784313726,0.0,0.0
70369,676.5,0,14.901960784313726,0.0,0.0
70384,676.5,0,14.901960784313726,0.0,0.0
70399,676.5,0,14.901960784313726,0.0,0.0
70414,673.25,0,14.901960784313726,0.0,0.0
70429,673.25,0,14.901960784313726,0.0,0.0
70444,673.25,0,14.901960784313726,0.0,0.0
70459,673.25,0,14.901960784313726,0.0,0.0
70474,673.25,0,14.901960784313726,0.0,0.0
70489,675.75,0,14.901960784313726,0.0,0.0
70504,671.75,0,14.901960784313726,0.0,0.0
70519,671.75,0,14.901960784313726,0.0,0.0
70534,669.5,0,14.901960784313726,0.0,0.0
70549,671.0,0,14.901960784313726,0.0,0.0
70564,671.0,0,14.901960784313726,0.0,0.0
70579,669.5,0,14.901960784313726,0.0,0.0
70594,669.5,0,14.901960784313726,0.0,0.0
70609,669.5,0,14.901960784313726,0.0,0.0
70624,673.25,0,14.901960784313726,0.0,0.0
70639,673.25,0,14.901960784313726,0.0,0.0
70654,673.25,0,14.901960784313726,0.0,0.0
70669,675.75,0,14.901960784313726,0.0,0.0
70684,675.75,0,14.901960784313726,0.0,0.0
70699,675.75,0,14.901960784313726,0.0,0.0
70714,675.0,0,14.901960784313726,0.0,0.0
70729,675.0,0,14.901960784313726,0.0,0.0
70744,675.0,0,14.901960784313726,0.0,0.0
70759,671.75,0,14.901960784313726,0.0,0.0
70774,671.75,0,14.901960784313726,0.0,0.0
70789,671.75,0,14.901960784313726,0.0,0.0
70804,664.75,0,14.901960784313726,0.0,0.0
70819,664.75,0,14.901960784313726,0.0,0.0
70834,664.75,0,14.901960784313726,0.0,0.0
70849,667.75,0,14.901960784313726,0.0,0.0
70864,667.75,0,14.901960784313726,0.0,0.0
70879,667.75,0,14.901960784313726,0.0,0.0
70894,665.5,0,14.901960784313726,0.0,0.0
70909,665.5,0,14.901960784313726,0.0,0.0
70924,665.5,0,14.901960784313726,0.0,0.0
70939,669.5,0,14.901960784313726,0.0,0.0
70954,669.5,0,14.901960784313726,0.0,0.0
70969,669.5,0,14.901960784313726,0.0,0.0
70984,667.75,0,14.901960784313726,0.0,0.0
70999,666.25,0,14.901960784313726,0.0,0.0
71014,666.25,0,14.901960784313726,0.0,0.0
71029,669.5,0,14.901960784313726,0.0,0.0
71044,669.5,0,14.901960784313726,0.0,0.0
71059,669.5,0,14.901960784313726,0.0,0.0
71074,669.5,0,14.901960784313726,0.0,0.0
71089,669.5,0,14.901960784313726,0.0,0.0
71104,669.5,0,14.901960784313726,0.0,0.0
71119,673.25,0,14.901960784313726,0.0,0.0
71134,673.25,0,14.901960784313726,0.0,0.0
71149,673.25,0,14.901960784313726,0.0,0.0
71164,671.0,0,14.901960784313726,0.0,0.0
71179,668.75,0,14.901960784313726,0.0,0.0
71194,668.75,0,14.901960784313726,0.0,0.0
71209,672.5,0,14.901960784313726,0.0,0.0
71224,672.5,0,14.901960784313726,0.0,0.0
71239,665.5,0,14.901960784313726,0.0,0.0
71254,665.5,0,14.901960784313726,0.0,0.0
71269,665.5,0,14.901960784313726,0.0,0.0
71284,670.25,0,14.901960784313726,0.0,0.0
71299,669.5,0,14.901960784313726,0.0,0.0
71314,668.75,0,14.901960784313726,0.0,0.0
71329,668.75,0,14.901960784313726,0.0,0.0
71344,671.0,0,14.901960784313726,0.0,0.0
71359,671.0,0,14.901960784313726,0.0,0.0
71374,671.75,0,14.901960784313726,0.0,0.0
71389,671.75,0,14.901960784313726,0.0,0.0
71404,671.75,0,14.901960784313726,0.0,0.0
71419,669.5,0,14.901960784313726,0.0,0.0
71434,671.0,0,14.901960784313726,0.0,0.0
71449,671.0,0,14.901960784313726,0.0,0.0
71464,674.0,0,14.901960784313726,0.0,0.0
71479,675.0,0,14.901960784313726,0.0,0.0
71494,675.0,0,14.901960784313726,0.0,0.0
71509,674.0,0,14.901960784313726,0.0,0.0
71524,672.5,0,14.901960784313726,0.0,0.0
71539,672.5,0,14.901960784313726,0.0,0.0
71554,674.0,0,14.901960784313726,0.0,0.0
71569,675.75,0,14.901960784313726,0.0,0.0
71584,675.75,0,14.901960784313726,0.0,0.0
71599,672.5,0,14.901960784313726,0.0,0.0
71614,669.5,0,14.901960784313726,0.0,0.0
71629,669.5,0,14.901960784313726,0.0,0.0
71644,666.25,0,14.901960784313726,0.0,0.0
71659,665.5,0,14.901960784313726,0.0,0.0
71674,665.5,0,14.901960784313726,0.0,0.0
71689,664.75,0,14.901960784313726,0.0,0.0
71704,663.25,0,14.901960784313726,0.0,0.0
71719,663.25,0,14.901960784313726,0.0,0.0
71734,666.25,0,14.901960784313726,0.0,0.0
71749,666.25,0,14.901960784313726,0.0,0.0
71764,666.25,0,14.901960784313726,0.0,0.0
71779,664.75,0,14.901960784313726,0.0,0.0
71794,668.75,0,14.901960784313726,0.0,0.0
71809,668.75,0,14.901960784313726,0.0,0.0
71824,669.5,0,14.901960784313726,0.0,0.0
71839,669.5,0,14.901960784313726,0.0,0.0
71854,673.25,0,14.901960784313726,0.0,0.0
71869,673.25,0,14.901960784313726,0.0,0.0
71884,673.25,0,14.901960784313726,0.0,0.0
71899,673.25,0,14.901960784313726,0.0,0.0
71914,674.0,0,14.901960784313726,0.0,0.0
71929,674.0,0,14.901960784313726,0.0,0.0
71944,674.0,0,14.901960784313726,0.0,0.0
71959,671.0,0,14.901960784313726,0.0,0.0
71974,671.0,0,14.901960784313726,0.0,0.0
71989,671.0,0,14.901960784313726,0.0,0.0
72004,670.25,0,14.901960784313726,0.0,0.0
72019,670.25,0,14.901960784313726,0.0,0.0
72034,667.75,0,14.901960784313726,0.0,0.0
72049,667.75,0,14.901960784313726,0.0,0.0
72064,664.75,0,14.901960784313726,0.0,0.0
72079,664.75,0,14.901960784313726,0.0,0.0
72094,667.0,0,14.901960784313726,0.0,0.0
72109,667.0,0,14.901960784313726,0.0,0.0
72124,667.0,0,14.901960784313726,0.0,0.0
72139,661.5,0,14.901960784313726,0.0,0.0
72154,661.5,0,14.901960784313726,0.0,0.0
72169,661.5,0,14.901960784313726,0.0,0.0
72184,662.5,0,14.901960784313726,0.0,0.0
72199,662.5,0,14.901960784313726,0.0,0.0
72214,662.5,0,14.901960784313726,0.0,0.0
72229,667.0,0,14.901960784313726,0.0,0.0
72244,667.0,0,14.901960784313726,0.0,0.0
72259,667.0,0,14.901960784313726,0.0,0.0
72274,672.5,0,14.901960784313726,0.0,0.0
72289,672.5,0,14.901960784313726,0.0,0.0
72304,672.5,0,14.901960784313726,0.0,0.0
72319,675.75,0,14.901960784313726,0.0,0.0
72334,675.75,0,14.901960784313726,0.0,0.0
72349,675.75,0,14.901960784313726,0.0,0.0
72364,673.25,0,14.901960784313726,0.0,0.0
72379,673.25,0,14.901960784313726,0.0,0.0
72394,673.25,0,14.901960784313726,0.0,0.0
72409,672.5,0,14.901960784313726,0.0,0.0
72424,672.5,0,14.901960784313726,0.0,0.0
72439,672.5,0,14.901960784313726,0.0,0.0
72454,671.0,0,14.901960784313726,0.0,0.0
72469,671.0,0,14.901960784313726,0.0,0.0
72484,671.0,0,14.901960784313726,0.0,0.0
72499,673.25,0,14.901960784313726,0.0,0.0
72514,673.25,0,14.901960784313726,0.0,0.0
72529,673.25,0,14.901960784313726,0.0,0.0
72544,673.25,0,14.901960784313726,0.0,0.0
72559,671.0,0,14.901960784313726,0.0,0.0
72574,671.0,0,14.901960784313726,0.0,0.0
72589,671.0,0,14.901960784313726,0.0,0.0
72604,671.0,0,14.901960784313726,0.0,0.0
72619,671.0,0,14.901960784313726,0.0,0.0
72634,671.0,0,14.901960784313726,0.0,0.0
72649,671.0,0,14.901960784313726,0.0,0.0
72664,671.0,0,14.901960784313726,0.0,0.0
72679,672.5,0,14.901960784313726,0.0,0.0
72694,672.5,0,14.901960784313726,0.0,0.0
72709,675.75,0,14.901960784313726,0.0,0.0
72724,675.75,0,14.901960784313726,0.0,0.0
72739,675.75,0,14.901960784313726,0.0,0.0
72754,671.0,0,14.901960784313726,0.0,0.0
72769,668.75,0,14.901960784313726,0.0,0.0
72784,668.75,0,14.901960784313726,0.0,0.0
72799,670.25,0,14.901960784313726,0.0,0.0
72814,671.75,0,14.901960784313726,0.0,0.0
72829,671.0,0,14.901960784313726,0.0,0.0
72844,671.0,0,14.901960784313726,0.0,0.0
72859,674.0,0,14.901960784313726,0.0,0.0
72874,674.0,0,14.901960784313726,0.0,0.0
72889,676.5,0,14.901960784313726,0.0,0.0
72904,676.5,0,14.901960784313726,0.0,0.0
72919,676.5,0,14.901960784313726,0.0,0.0
72934,676.5,0,14.901960784313726,0.0,0.0
72949,673.25,0,14.901960784313726,0.0,0.0
72964,673.25,0,14.901960784313726,0.0,0.0
72979,673.25,0,14.901960784313726,0.0,0.0
72994,673.25,0,14.901960784313726,0.0,0.0
73009,671.75,0,14.901960784313726,0.0,0.0
73024,671.75,0,14.901960784313726,0.0,0.0
73039,671.0,0,14.901960784313726,0.0,0.0
73054,671.0,0,14.901960784313726,0.0,0.0
73069,671.75,0,14.901960784313726,0.0,0.0
73084,670.25,0,14.901960784313726,0.0,0.0
73099,670.25,0,14.901960784313726,0.0,0.0
73114,667.0,0,14.901960784313726,0.0,0.0
73129,667.0,0,14.901960784313726,0.0,0.0
73144,667.0,0,14.901960784313726,0.0,0.0
73159,669.5,0,14.901960784313726,0.0,0.0
73174,669.5,0,14.901960784313726,0.0,0.0
73189,669.5,0,14.901960784313726,0.0,0.0
73204,671.75,0,14.901960784313726,0.0,0.0
73219,671.75,0,14.901960784313726,0.0,0.0
73234,671.75,0,14.901960784313726,0.0,0.0
73249,673.25,0,14.901960784313726,0.0,0.0
73264,673.25,0,14.901960784313726,0.0,0.0
73279,673.25,0,14.901960784313726,0.0,0.0
73294,676.5,0,14.901960784313726,0.0,0.0
73309,676.5,0,14.901960784313726,0.0,0.0
73324,676.5,0,14.901960784313726,0.0,0.0
73339,677.25,0,14.901960784313726,0.0,0.0
73354,677.25,0,14.901960784313726,0.0,0.0
73369,677.25,0,14.901960784313726,0.0,0.0
73384,673.25,0,14.901960784313726,0.0,0.0
73399,673.25,0,14.901960784313726,0.0,0.0
73414,673.25,0,14.901960784313726,0.0,0.0
73429,672.5,0,14.901960784313726,0.0,0.0
73444,672.5,0,14.901960784313726,0.0,0.0
73459,672.5,0,14.901960784313726,0.0,0.0
73474,665.5,0,14.901960784313726,0.0,0.0
73489,665.5,0,14.901960784313726,0.0,0.0
73504,663.25,0,14.901960784313726,0.0,0.0
73519,664.0,0,14.901960784313726,0.0,0.0
73534,664.0,0,14.901960784313726,0.0,0.0
73549,664.0,0,14.901960784313726,0.0,0.0
73564,663.25,0,14.901960784313726,0.0,0.0
73579,663.25,0,14.901960784313726,0.0,0.0
73594,663.25,0,14.901960784313726,0.0,0.0
73609,666.25,0,14.901960784313726,0.0,0.0
73624,667.75,0,14.901960784313726,0.0,0.0
73639,667.75,0,14.901960784313726,0.0,0.0
73654,669.5,0,14.901960784313726,0.0,0.0
73669,669.5,0,14.901960784313726,0.0,0.0
73684,670.25,0,14.901960784313726,0.0,0.0
73699,670.25,0,14.901960784313726,0.0,0.0
73714,670.25,0,14.901960784313726,0.0,0.0
73729,670.25,0,14.901960784313726,0.0,0.0
73744,670.25,0,14.901960784313726,0.0,0.0
73759,670.25,0,14.901960784313726,0.0,0.0
73774,670.25,0,14.901960784313726,0.0,0.0
73789,668.75,0,14.901960784313726,0.0,0.0
73804,667.75,0,14.901960784313726,0.0,0.0
73819,667.75,0,14.901960784313726,0.0,0.0
73834,667.75,0,14.901960784313726,0.0,0.0
73849,667.75,0,14.901960784313726,0.0,0.0
73864,667.0,0,14.901960784313726,0.0,0.0
73879,667.0,0,14.901960784313726,0.0,0.0
73894,667.0,0,14.901960784313726,0.0,0.0
73909,666.25,0,14.901960784313726,0.0,0.0
73924,665.5,0,14.901960784313726,0.0,0.0
73939,665.5,0,14.901960784313726,0.0,0.0
73954,665.5,0,14.901960784313726,0.0,0.0
73969,669.5,0,14.901960784313726,0.0,0.0
73984,669.5,0,14.901960784313726,0.0,0.0
73999,670.25,0,14.901960784313726,0.0,0.0
74014,669.5,0,14.901960784313726,0.0,0.0
74029,669.5,0,14.901960784313726,0.0,0.0
74044,664.75,0,14.901960784313726,0.0,0.0
74059,667.0,0,14.901960784313726,0.0,0.0
74074,667.0,0,14.901960784313726,0.0,0.0
74089,664.75,0,14.901960784313726,0.0,0.0
74104,664.75,0,14.901960784313726,0.0,0.0
74119,664.75,0,14.901960784313726,0.0,0.0
74134,667.0,0,14.901960784313726,0.0,0.0
74149,667.75,0,14.901960784313726,0.0,0.0
74164,667.75,0,14.901960784313726,0.0,0.0
74179,668.75,0,14.901960784313726,0.0,0.0
74194,667.75,0,14.901960784313726,0.0,0.0
74209,667.75,0,14.901960784313726,0.0,0.0
74224,665.5,0,14.901960784313726,0.0,0.0
74239,668.75,0,14.901960784313726,0.0,0.0
74254,668.75,0,14.901960784313726,0.0,0.0
74269,667.0,0,14.901960784313726,0.0,0.0
74284,667.75,0,14.901960784313726,0.0,0.0
74299,667.75,0,14.901960784313726,0.0,0.0
74314,671.75,0,14.901960784313726,0.0,0.0
74329,672.5,0,14.901960784313726,0.0,0.0
74344,672.5,0,14.901960784313726,0.0,0.0
74359,673.25,0,14.901960784313726,0.0,0.0
74374,674.0,0,14.901960784313726,0.0,0.0
74389,674.0,0,14.901960784313726,0.0,0.0
74404,671.75,0,14.901960784313726,0.0,0.0
74419,673.25,0,14.901960784313726,0.0,0.0
74434,673.25,0,14.901960784313726,0.0,0.0
74449,675.0,0,14.901960784313726,0.0,0.0
74464,675.0,0,14.901960784313726,0.0,0.0
74479,675.0,0,14.901960784313726,0.0,0.0
74494,675.0,0,14.901960784313726,0.0,0.0
74509,675.0,0,14.901960784313726,0.0,0.0
74524,675.0,0,14.901960784313726,0.0,0.0
74539,670.25,0,14.901960784313726,0.0,0.0
74554,670.25,0,14.901960784313726,0.0,0.0
74569,670.25,0,14.901960784313726,0.0,0.0
74584,664.0,0,14.901960784313726,0.0,0.0
74599,667.75,0,14.901960784313726,0.0,0.0
74614,667.75,0,14.901960784313726,0.0,0.0
74629,666.25,0,14.901960784313726,0.0,0.0
74644,666.25,0,14.901960784313726,0.0,0.0
74659,671.0,0,14.901960784313726,0.0,0.0
74674,671.0,0,14.901960784313726,0.0,0.0
74689,671.0,0,14.901960784313726,0.0,0.0
74704,671.0,0,14.901960784313726,0.0,0.0
74719,671.0,0,14.901960784313726,0.0,0.0
74734,671.0,0,14.901960784313726,0.0,0.0
74749,671.0,0,14.901960784313726,0.0,0.0
74764,671.0,0,14.901960784313726,0.0,0.0
74779,673.25,0,14.901960784313726,0.0,0.0
74794,673.25,0,14.901960784313726,0.0,0.0
74809,672.5,0,14.901960784313726,0.0,0.0
74824,672.5,0,14.901960784313726,0.0,0.0
74839,672.5,0,14.901960784313726,0.0,0.0
74854,667.75,0,14.901960784313726,0.0,0.0
74869,667.75,0,14.901960784313726,0.0,0.0
74884,667.75,0,14.901960784313726,0.0,0.0
74899,667.75,0,14.901960784313726,0.0,0.0
74914,667.75,0,14.901960784313726,0.0,0.0
74929,667.75,0,14.901960784313726,0.0,0.0
74944,660.0,0,14.901960784313726,0.0,0.0
74959,660.0,0,14.901960784313726,0.0,0.0
74974,660.0,0,14.901960784313726,0.0,0.0
74989,663.25,0,14.901960784313726,0.0,0.0
75004,663.25,0,14.901960784313726,0.0,0.0
75019,663.25,0,14.901960784313726,0.0,0.0
75034,663.25,0,14.901960784313726,0.0,0.0
75049,663.25,0,14.901960784313726,0.0,0.0
75064,663.25,0,14.901960784313726,0.0,0.0
75079,665.5,0,14.901960784313726,0.0,0.0
75094,665.5,0,14.901960784313726,0.0,0.0
75109,665.5,0,14.901960784313726,0.0,0.0
75124,666.25,0,14.901960784313726,0.0,0.0
75139,666.25,0,14.901960784313726,0.0,0.0
75154,667.75,0,14.901960784313726,0.0,0.0
75169,664.75,0,14.901960784313726,0.0,0.0
75184,664.75,0,14.901960784313726,0.0,0.0
75199,667.75,0,14.901960784313726,0.0,0.0
75214,667.0,0,14.901960784313726,0.0,0.0
75229,667.0,0,14.901960784313726,0.0,0.0
75244,668.75,0,14.901960784313726,0.0,0.0
75259,670.25,0,14.901960784313726,0.0,0.0
75274,670.25,0,14.901960784313726,0.0,0.0
75289,667.75,0,14.901960784313726,0.0,0.0
75304,664.75,0,14.901960784313726,0.0,0.0
75319,664.75,0,14.901960784313726,0.0,0.0
75334,665.5,0,14.901960784313726,0.0,0.0
75349,663.25,0,14.901960784313726,0.0,0.0
75364,663.25,0,14.901960784313726,0.0,0.0
75379,658.5,0,14.901960784313726,0.0,0.0
75394,657.0,0,14.901960784313726,0.0,0.0
75409,657.0,0,14.901960784313726,0.0,0.0
75424,660.0,0,14.901960784313726,0.0,0.0
75439,660.0,0,14.901960784313726,0.0,0.0
75454,661.5,0,14.901960784313726,0.0,0.0
75469,664.0,0,14.901960784313726,0.0,0.0
75484,664.75,0,14.901960784313726,0.0,0.0
75499,664.75,0,14.901960784313726,0.0,0.0
75514,670.25,0,14.901960784313726,0.0,0.0
75529,670.25,0,14.901960784313726,0.0,0.0
75544,670.25,0,14.901960784313726,0.0,0.0
75559,667.0,0,14.901960784313726,0.0,0.0
75574,666.25,0,14.901960784313726,0.0,0.0
75589,666.25,0,14.901960784313726,0.0,0.0
75604,669.5,0,14.901960784313726,0.0,0.0
75619,667.75,0,14.901960784313726,0.0,0.0
75634,667.0,0,14.901960784313726,0.0,0.0
75649,667.0,0,14.901960784313726,0.0,0.0
75664,664.0,0,14.901960784313726,0.0,0.0
75679,664.0,0,14.901960784313726,0.0,0.0
75694,667.0,0,14.901960784313726,0.0,0.0
75709,667.0,0,14.901960784313726,0.0,0.0
75724,667.0,0,14.901960784313726,0.0,0.0
75739,666.25,0,14.901960784313726,0.0,0.0
75754,666.25,0,14.901960784313726,0.0,0.0
75769,666.25,0,14.901960784313726,0.0,0.0
75784,662.5,0,14.901960784313726,0.0,0.0
75799,662.5,0,14.901960784313726,0.0,0.0
75814,662.5,0,14.901960784313726,0.0,0.0
75829,657.75,0,14.901960784313726,0.0,0.0
75844,657.75,0,14.901960784313726,0.0,0.0
75859,657.75,0,14.901960784313726,0.0,0.0
75874,663.25,0,14.901960784313726,0.0,0.0
75889,663.25,0,14.901960784313726,0.0,0.0
75904,663.25,0,14.901960784313726,0.0,0.0
75919,662.5,0,14.901960784313726,0.0,0.0
75934,662.5,0,14.901960784313726,0.0,0.0
75949,662.5,0,14.901960784313726,0.0,0.0
75964,664.75,0,14.901960784313726,0.0,0.0
75979,664.75,0,14.901960784313726,0.0,0.0
75994,664.75,0,14.901960784313726,0.0,0.0
76009,665.5,0,14.901960784313726,0.0,0.0
76024,665.5,0,14.901960784313726,0.0,0.0
76039,665.5,0,14.901960784313726,0.0,0.0
76054,665.5,0,14.901960784313726,0.0,0.0
76069,665.5,0,14.901960784313726,0.0,0.0
76084,665.5,0,14.901960784313726,0.0,0.0
76099,664.0,0,14.901960784313726,0.0,0.0
76114,664.0,0,14.901960784313726,0.0,0.0
76129,666.25,0,14.901960784313726,0.0,0.0
76144,668.75,0,14.901960784313726,0.0,0.0
76159,668.75,0,14.901960784313726,0.0,0.0
76174,668.75,0,14.901960784313726,0.0,0.0
76189,668.75,0,14.901960784313726,0.0,0.0
76204,668.75,0,14.901960784313726,0.0,0.0
76219,668.75,0,14.901960784313726,0.0,0.0
76234,670.25,0,14.901960784313726,0.0,0.0
76249,665.5,0,14.901960784313726,0.0,0.0
76264,665.5,0,14.901960784313726,0.0,0.0
76279,669.5,0,14.901960784313726,0.0,0.0
76294,669.5,0,14.901960784313726,0.0,0.0
76309,669.5,0,14.901960784313726,0.0,0.0
76324,669.5,0,14.901960784313726,0.0,0.0
76339,669.5,0,14.901960784313726,0.0,0.0
76354,669.5,0,14.901960784313726,0.0,0.0
76369,666.25,0,14.901960784313726,0.0,0.0
76384,666.25,0,14.901960784313726,0.0,0.0
76399,666.25,0,14.901960784313726,0.0,0.0
76414,666.25,0,14.901960784313726,0.0,0.0
76429,662.5,0,14.901960784313726,0.0,0.0
76444,662.5,0,14.901960784313726,0.0,0.0
76459,662.5,0,14.901960784313726,0.0,0.0
76474,662.5,0,14.901960784313726,0.0,0.0
76489,661.5,0,14.901960784313726,0.0,0.0
76504,663.25,0,14.901960784313726,0.0,0.0
76519,663.25,0,14.901960784313726,0.0,0.0
76534,665.5,0,14.901960784313726,0.0,0.0
76549,662.5,0,14.901960784313726,0.0,0.0
76564,662.5,0,14.901960784313726,0.0,0.0
76579,668.75,0,14.901960784313726,0.0,0.0
76594,670.25,0,14.901960784313726,0.0,0.0
76609,670.25,0,14.901960784313726,0.0,0.0
76624,667.0,0,14.901960784313726,0.0,0.0
76639,668.75,0,14.901960784313726,0.0,0.0
76654,668.75,0,14.901960784313726,0.0,0.0
76669,669.5,0,14.901960784313726,0.0,0.0
76684,670.25,0,14.901960784313726,0.0,0.0
76699,670.25,0,14.901960784313726,0.0,0.0
76714,669.5,0,14.901960784313726,0.0,0.0
76729,667.75,0,14.901960784313726,0.0,0.0
76744,667.75,0,14.901960784313726,0.0,0.0
76759,671.0,0,14.901960784313726,0.0,0.0
76774,672.5,0,14.901960784313726,0.0,0.0
76789,672.5,0,14.901960784313726,0.0,0.0
76804,667.75,0,14.901960784313726,0.0,0.0
76819,667.75,0,14.901960784313726,0.0,0.0
76834,667.75,0,14.901960784313726,0.0,0.0
76849,665.5,0,14.901960784313726,0.0,0.0
76864,666.25,0,14.901960784313726,0.0,0.0
76879,666.25,0,14.901960784313726,0.0,0.0
76894,665.5,0,14.901960784313726,0.0,0.0
76909,664.75,0,14.901960784313726,0.0,0.0
76924,664.75,0,14.901960784313726,0.0,0.0
76939,668.75,0,14.901960784313726,0.0,0.0
76954,668.75,0,14.901960784313726,0.0,0.0
76969,668.75,0,14.901960784313726,0.0,0.0
76984,664.0,0,14.901960784313726,0.0,0.0
76999,664.0,0,14.901960784313726,0.0,0.0
77014,664.0,0,14.901960784313726,0.0,0.0
77029,665.5,0,14.901960784313726,0.0,0.0
77044,667.0,0,14.901960784313726,0.0,0.0
77059,667.0,0,14.901960784313726,0.0,0.0
77074,668.75,0,14.901960784313726,0.0,0.0
77089,668.75,0,14.901960784313726,0.0,0.0
77104,660.75,0,14.901960784313726,0.0,0.0
77119,660.75,0,14.901960784313726,0.0,0.0
77134,660.75,0,14.901960784313726,0.0,0.0
77149,660.75,0,14.901960784313726,0.0,0.0
77164,657.75,0,14.901960784313726,0.0,0.0
77179,657.75,0,14.901960784313726,0.0,0.0
77194,657.75,0,14.901960784313726,0.0,0.0
77209,658.5,0,14.901960784313726,0.0,0.0
77224,660.75,0,14.901960784313726,0.0,0.0
77239,660.75,0,14.901960784313726,0.0,0.0
77254,662.5,0,14.901960784313726,0.0,0.0
77269,662.5,0,14.901960784313726,0.0,0.0
77284,657.75,0,14.901960784313726,0.0,0.0
77299,657.75,0,14.901960784313726,0.0,0.0
77314,664.0,0,14.901960784313726,0.0,0.0
77329,664.0,0,14.901960784313726,0.0,0.0
77344,662.5,0,14.901960784313726,0.0,0.0
77359,662.5,0,14.901960784313726,0.0,0.0
77374,662.5,0,14.901960784313726,0.0,0.0
77389,662.5,0,14.901960784313726,0.0,0.0
77404,662.5,0,14.901960784313726,0.0,0.0
77419,662.5,0,14.901960784313726,0.0,0.0
77434,661.5,0,14.901960784313726,0.0,0.0
77449,661.5,0,14.901960784313726,0.0,0.0
77464,661.5,0,14.901960784313726,0.0,0.0
77479,664.0,0,14.901960784313726,0.0,0.0
77494,664.0,0,14.901960784313726,0.0,0.0
77509,664.0,0,14.901960784313726,0.0,0.0
77524,661.5,0,14.901960784313726,0.0,0.0
77539,661.5,0,14.901960784313726,0.0,0.0
77554,661.5,0,14.901960784313726,0.0,0.0
77569,661.5,0,14.901960784313726,0.0,0.0
77584,661.5,0,14.901960784313726,0.0,0.0
77599,664.0,0,14.901960784313726,0.0,0.0
77614,664.0,0,14.901960784313726,0.0,0.0
77629,663.25,0,14.901960784313726,0.0,0.0
77644,663.25,0,14.901960784313726,0.0,0.0
77659,664.75,0,14.901960784313726,0.0,0.0
77674,667.75,0,14.901960784313726,0.0,0.0
77689,667.0,0,14.901960784313726,0.0,0.0
77704,668.75,0,14.901960784313726,0.0,0.0
77719,668.75,0,14.901960784313726,0.0,0.0
77734,666.25,0,14.901960784313726,0.0,0.0
77749,665.5,0,14.901960784313726,0.0,0.0
77764,665.5,0,14.901960784313726,0.0,0.0
77779,664.0,0,14.901960784313726,0.0,0.0
77794,664.0,0,14.901960784313726,0.0,0.0
77809,664.0,0,14.901960784313726,0.0,0.0
77824,665.5,0,14.901960784313726,0.0,0.0
77839,666.25,0,14.901960784313726,0.0,0.0
77854,666.25,0,14.901960784313726,0.0,0.0
77869,664.75,0,14.901960784313726,0.0,0.0
77884,664.75,0,14.901960784313726,0.0,0.0
77899,664.0,0,14.901960784313726,0.0,0.0
77914,664.0,0,14.901960784313726,0.0,0.0
77929,664.0,0,14.901960784313726,0.0,0.0
77944,664.0,0,14.901960784313726,0.0,0.0
